age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
32.0,Male,Single,Graduate,54800.0,Government,0.5,MNC,Rented,13500.0,2,1,0.0,9700.0,6600.0,13100.0,7600.0,Yes,6600.0,791.0,86700.0,24800.0,E-commerce Shopping EMI,28000.0,24,Not_Eligible,500.0
38.0,Male,Single,Post Graduate,25600.0,Government,1.1,MNC,Own,0.0,1,0,0.0,0.0,2600.0,4700.0,3500.0,Yes,3300.0,708.0,197100.0,43600.0,Vehicle EMI,850000.0,41,Not_Eligible,4427.5
48.0,Male,Married,Professional,58900.0,Private,0.8,MNC,Family,0.0,2,1,14500.0,0.0,5900.0,14000.0,5100.0,No,0.0,759.0,282200.0,68900.0,Vehicle EMI,426000.0,35,Not_Eligible,9312.0
58.0,Male,Married,Post Graduate,78400.0,Private,20.5,Large Indian,Own,0.0,3,2,8900.0,0.0,5100.0,22000.0,4800.0,Yes,9700.0,683.0,134100.0,72200.0,E-commerce Shopping EMI,152000.0,9,Not_Eligible,7812.0
32.0,Male,Married,Graduate,27200.0,Private,1.9,Large Indian,Rented,7800.0,5,4,0.0,0.0,3100.0,6600.0,1700.0,Yes,8200.0,612.0,188400.0,103400.0,E-commerce Shopping EMI,107000.0,16,Not_Eligible,500.0
32.0,Female,Single,Graduate,42600.0,Government,0.8,Mid-size,Own,0.0,1,0,0.0,0.0,5800.0,12000.0,2400.0,Yes,9300.0,690.0,225600.0,68800.0,Personal Loan EMI,344000.0,60,Not_Eligible,4585.0
38.0,Male,Married,Professional,88600.0,Self-employed,4.6,Mid-size,Own,0.0,2,1,9800.0,8400.0,9200.0,25700.0,10100.0,Yes,10700.0,651.0,308700.0,111300.0,Personal Loan EMI,857000.0,34,Not_Eligible,4630.5
32.0,Male,Married,High School,42300.0,Private,4.0,Mid-size,Own,0.0,3,2,11000.0,23200.0,3700.0,9200.0,3300.0,No,0.0,728.0,337600.0,198300.0,Vehicle EMI,930000.0,79,Not_Eligible,500.0
48.0,Female,Married,Graduate,19600.0,Private,21.9,MNC,Family,5847.0,4,3,0.0,0.0,2100.0,5100.0,3600.0,No,0.0,672.0,39700.0,12900.0,Education EMI,194000.0,6,Not_Eligible,4400.0
38.0,Female,Married,Post Graduate,70800.0,Private,0.5,Startup,Family,0.0,3,2,12700.0,0.0,7200.0,21100.0,6300.0,Yes,7500.0,615.0,243600.0,120000.0,Vehicle EMI,907000.0,42,Not_Eligible,3584.0
32.0,Female,Married,Post Graduate,92700.0,Private,1.6,MNC,Rented,18600.0,5,4,2000.0,0.0,8400.0,19800.0,10000.0,No,0.0,776.0,740600.0,440900.0,E-commerce Shopping EMI,189000.0,16,Eligible,22374.0
32.0,Male,Married,Professional,91400.0,Government,0.5,Large Indian,Rented,20800.0,2,1,0.0,0.0,9000.0,17600.0,16400.0,No,0.0,850.0,502900.0,146800.0,Personal Loan EMI,743000.0,13,Not_Eligible,16560.0
32.0,Male,Married,Post Graduate,103800.0,Private,1.8,Large Indian,Rented,19600.0,3,2,9300.0,0.0,6000.0,27400.0,15100.0,No,0.0,758.0,357300.0,121800.0,Education EMI,108000.0,40,Eligible,15840.0
27.0,Female,Married,Graduate,54700.0,Self-employed,1.8,Large Indian,Own,0.0,2,1,3400.0,0.0,4400.0,11800.0,8400.0,No,0.0,634.0,410000.0,244200.0,Home Appliances EMI,183000.0,29,Eligible,10573.2
48.0,Female,Single,Post Graduate,32000.0,Private,6.4,Startup,Rented,7200.0,1,0,0.0,0.0,4000.0,5500.0,4700.0,No,0.0,641.0,136500.0,43200.0,Personal Loan EMI,239000.0,44,Not_Eligible,4240.0
38.0,Male,Married,Professional,165900.0,Self-employed,0.5,Mid-size,Family,0.0,3,2,13400.0,0.0,10900.0,40500.0,15900.0,No,0.0,750.0,968100.0,395000.0,Education EMI,238000.0,30,Eligible,46008.0
38.0,Female,Married,High School,35600.0,Private,0.5,Startup,Own,0.0,4,3,7300.0,0.0,2900.0,10500.0,2600.0,No,0.0,731.0,247700.0,114500.0,E-commerce Shopping EMI,188000.0,17,Not_Eligible,5412.0
32.0,Male,Single,Professional,125800.0,Private,0.5,MNC,Rented,25300.0,3,2,0.0,0.0,16400.0,34600.0,16200.0,No,0.0,733.0,316900.0,81900.0,E-commerce Shopping EMI,46000.0,18,Eligible,13320.0
27.0,Female,Single,Post Graduate,65900.0,Private,3.2,Large Indian,Own,0.0,1,0,0.0,0.0,9400.0,14400.0,10000.0,No,0.0,676.0,103100.0,56100.0,Personal Loan EMI,199000.0,31,Eligible,12840.0
27.0,Male,Single,Post Graduate,109400.0,Private,0.5,Large Indian,Family,0.0,3,2,8700.0,0.0,6300.0,20300.0,16200.0,Yes,28800.0,518.0,585500.0,216100.0,Personal Loan EMI,236000.0,51,Not_Eligible,4074.0
48.0,Male,Married,Graduate,67900.0,Government,7.7,MNC,Own,0.0,3,2,0.0,0.0,4100.0,12800.0,11900.0,No,0.0,790.0,53400.0,22600.0,Home Appliances EMI,102000.0,31,Eligible,20644.8
48.0,Female,Married,High School,37600.0,Government,6.2,Startup,Family,0.0,3,2,2600.0,9800.0,3900.0,7900.0,4600.0,Yes,5500.0,743.0,71600.0,25200.0,Personal Loan EMI,953000.0,36,Not_Eligible,1016.4
27.0,Female,Single,Professional,105500.0,Private,1.0,Mid-size,Rented,35300.0,1,0,0.0,0.0,15000.0,25900.0,6700.0,Yes,24200.0,680.0,776300.0,215800.0,Personal Loan EMI,452000.0,56,Not_Eligible,500.0
27.0,Female,Married,Graduate,49800.0,Private,0.5,Large Indian,Family,0.0,2,1,0.0,11600.0,2900.0,8300.0,6100.0,No,0.0,665.0,196900.0,92100.0,E-commerce Shopping EMI,85000.0,11,High_Risk,8360.0
27.0,Female,Single,Post Graduate,91700.0,Self-employed,1.8,MNC,Rented,21300.0,3,2,13600.0,0.0,7600.0,15800.0,9000.0,No,0.0,782.0,366100.0,217100.0,Vehicle EMI,380000.0,73,Eligible,13176.0
32.0,Female,Married,Graduate,50500.0,Private,7.4,Mid-size,Rented,14900.0,3,2,7700.0,0.0,6500.0,9600.0,7500.0,No,0.0,823.0,388100.0,152400.0,E-commerce Shopping EMI,151000.0,3,Not_Eligible,2838.0
38.0,Male,Married,Graduate,73600.0,Government,6.9,MNC,Rented,19200.0,3,2,6600.0,0.0,3900.0,11100.0,6800.0,No,0.0,775.0,438300.0,117400.0,Education EMI,165000.0,9,Not_Eligible,17160.0
38.0,Female,Married,Graduate,127900.0,Private,3.1,MNC,Family,0.0,5,4,0.0,0.0,13500.0,20900.0,14000.0,No,0.0,745.0,206600.0,106400.0,E-commerce Shopping EMI,146000.0,21,Eligible,31800.0
38.0,Female,Single,High School,27000.0,Private,16.0,Startup,Own,0.0,2,1,3600.0,0.0,2700.0,5800.0,4100.0,No,0.0,730.0,188300.0,110400.0,Home Appliances EMI,73000.0,35,Eligible,5940.0
48.0,Male,Married,Graduate,73000.0,Private,2.2,Mid-size,Family,0.0,3,2,0.0,0.0,5900.0,13700.0,9400.0,No,0.0,768.0,351000.0,208800.0,E-commerce Shopping EMI,182000.0,18,Eligible,26400.0
32.0,Female,Single,Graduate,84700.0,Private,2.3,Large Indian,Family,0.0,2,1,0.0,14000.0,12700.0,17700.0,13100.0,No,0.0,757.0,221300.0,61400.0,E-commerce Shopping EMI,136000.0,12,Eligible,16320.0
58.0,Female,Single,Post Graduate,123500.0,Government,7.4,Large Indian,Rented,26800.0,3,2,10000.0,0.0,15600.0,25800.0,11500.0,Yes,18800.0,783.0,820200.0,280800.0,Vehicle EMI,589000.0,42,Not_Eligible,7623.0
27.0,Male,Single,Post Graduate,100000.0,Private,0.5,Large Indian,Family,0.0,3,2,14600.0,0.0,8500.0,21100.0,18400.0,No,0.0,670.0,286600.0,115200.0,Home Appliances EMI,193000.0,14,High_Risk,14960.0
48.0,Female,Married,High School,38600.0,Self-employed,15.0,Mid-size,Own,0.0,4,3,8400.0,11600.0,4800.0,6400.0,7600.0,No,0.0,767.0,33000.0,12600.0,Education EMI,265000.0,24,Not_Eligible,500.0
48.0,Female,Married,Graduate,26000.0,Private,25.8,Large Indian,Family,0.0,3,2,2200.0,0.0,1600.0,4200.0,2400.0,No,0.0,609.0,19100.0,9800.0,E-commerce Shopping EMI,155000.0,18,Not_Eligible,4992.0
32.0,Male,Single,Post Graduate,40300.0,Private,8.1,MNC,Own,0.0,3,2,14400.0,0.0,4900.0,12100.0,7300.0,No,0.0,788.0,146500.0,35900.0,Vehicle EMI,1361000.0,49,Not_Eligible,960.0
38.0,Male,Married,Graduate,85588.0,Self-employed,16.0,Large Indian,Rented,14800.0,4,3,0.0,0.0,10400.0,25200.0,10700.0,Yes,10200.0,719.0,167200.0,41900.0,Home Appliances EMI,252000.0,14,Not_Eligible,3528.0
38.0,Male,Married,Graduate,63100.0,Government,14.3,Mid-size,Rented,14800.0,4,3,14000.0,0.0,3300.0,17400.0,5800.0,Yes,11300.0,661.0,322600.0,86000.0,Education EMI,147000.0,46,Not_Eligible,500.0
27.0,Male,Single,Graduate,64200.0,Government,2.0,Startup,Rented,19200.0,2,1,12800.0,0.0,9200.0,16000.0,10000.0,Yes,10800.0,770.0,331500.0,95900.0,Personal Loan EMI,819000.0,36,Not_Eligible,500.0
48.0,Male,Married,Graduate,46100.0,Government,6.7,Mid-size,Rented,10000.0,3,2,6600.0,0.0,4800.0,10600.0,8500.0,No,0.0,819.0,216000.0,78900.0,E-commerce Shopping EMI,76000.0,21,Not_Eligible,3696.0
48.0,Female,Married,Professional,27000.0,Private,2.5,Large Indian,Family,0.0,3,2,0.0,0.0,2300.0,4200.0,5000.0,No,0.0,733.0,166200.0,50500.0,Personal Loan EMI,356000.0,22,Not_Eligible,8525.0
58.0,Male,Married,High School,37600.0,Private,8.3,Large Indian,Rented,8100.0,5,4,0.0,0.0,2400.0,9800.0,4100.0,Yes,4100.0,747.0,72200.0,34700.0,Home Appliances EMI,67000.0,7,Not_Eligible,2548.0
32.0,Male,Married,Graduate,46400.0,Private,0.6,Mid-size,Rented,13100.0,4,3,0.0,11300.0,5800.0,7400.0,8400.0,No,0.0,803.0,130600.0,48900.0,Home Appliances EMI,297000.0,24,Not_Eligible,500.0
27.0,Female,Single,Professional,8727.0,Private,3.8,Mid-size,Rented,38400.0,1,0,0.0,0.0,21400.0,26600.0,27500.0,No,0.0,801.0,912500.0,423800.0,Home Appliances EMI,264000.0,23,Eligible,22704.0
32.0,Male,Married,Post Graduate,73800.0,Private,2.7,Large Indian,Family,0.0,3,2,11100.0,0.0,10200.0,17900.0,8200.0,Yes,15900.0,730.0,532700.0,170900.0,E-commerce Shopping EMI,144000.0,7,Not_Eligible,4042.5
38.0,Male,Married,Graduate,78800.0,Private,8.0,Startup,Rented,25300.0,3,2,0.0,0.0,6400.0,15400.0,11800.0,No,0.0,687.0,515800.0,225200.0,Education EMI,388000.0,40,Not_Eligible,10945.0
27.0,Male,Single,Professional,95600.0,Government,5.0,Large Indian,Rented,27000.0,2,1,0.0,0.0,4900.0,28200.0,10900.0,No,0.0,717.0,401200.0,102600.0,Education EMI,495000.0,47,Not_Eligible,13530.0
32.0,Male,Married,Professional,45000.0,Private,0.7,Large Indian,Rented,12400.0,3,2,0.0,0.0,4700.0,10300.0,6100.0,Yes,11900.0,714.0,36700.0,9500.0,Personal Loan EMI,943000.0,22,Not_Eligible,500.0
58.0,Female,Married,Professional,59000.0,Self-employed,21.8,Large Indian,Family,0.0,4,3,14000.0,0.0,5500.0,15300.0,7100.0,No,0.0,616.0,284500.0,71900.0,Home Appliances EMI,172000.0,13,Not_Eligible,6156.0
27.0,Male,Married,Graduate,39300.0,Private,0.5,Large Indian,Own,0.0,2,1,0.0,0.0,4300.0,8400.0,2300.0,Yes,10700.0,671.0,144400.0,80000.0,Home Appliances EMI,199000.0,19,Not_Eligible,3808.0
32.0,Female,Married,Graduate,20000.0,Government,9.2,MNC,Rented,3000.0,2,1,10100.0,5900.0,1800.0,5700.0,1100.0,Yes,5200.0,570.0,124000.0,63100.0,Personal Loan EMI,533000.0,43,Not_Eligible,500.0
27.0,Female,Single,Post Graduate,44500.0,Private,2.6,Large Indian,Family,0.0,3,2,11600.0,0.0,4900.0,9100.0,3000.0,No,0.0,733.0,111300.0,33800.0,Vehicle EMI,770000.0,65,Not_Eligible,7950.0
38.0,Male,Married,Post Graduate,149300.0,Private,4.5,Small,Own,0.0,3,2,0.0,0.0,8200.0,42700.0,17600.0,Yes,18500.0,630.0,646000.0,161100.0,Home Appliances EMI,89000.0,35,Eligible,17444.0
32.0,Female,Married,Graduate,23000.0,Private,5.1,Large Indian,Rented,3500.0,5,4,0.0,0.0,3100.0,6500.0,4000.0,No,0.0,788.0,102600.0,22000.0,Personal Loan EMI,165000.0,30,Not_Eligible,3540.0
32.0,Male,Single,Graduate,60200.0,Private,1.2,Mid-size,Own,0.0,2,1,0.0,0.0,6200.0,12900.0,8800.0,Yes,6200.0,550.0,264300.0,108700.0,Vehicle EMI,151000.0,80,Eligible,7308.0
38.0,Male,Married,Graduate,28400.0,Private,0.5,Mid-size,Family,0.0,2,1,0.0,0.0,2900.0,5200.0,5600.0,No,0.0,616.0,181400.0,79900.0,Education EMI,432000.0,35,Not_Eligible,5174.4
32.0,Male,Married,Graduate,74900.0,Government,0.5,Startup,Rented,17000.0,3,2,5300.0,0.0,8600.0,16300.0,5700.0,No,0.0,584.0,575500.0,287800.0,Education EMI,477000.0,40,Not_Eligible,9680.0
32.0,Male,Single,Professional,58600.0,Private,1.8,Mid-size,Family,0.0,1,0,0.0,0.0,8000.0,10900.0,3700.0,No,0.0,596.0,70100.0,36400.0,Education EMI,434000.0,25,Not_Eligible,11520.0
27.0,Male,Single,Graduate,49100.0,Private,1.0,Large Indian,Own,0.0,2,1,9200.0,0.0,5200.0,8000.0,5400.0,Yes,12400.0,714.0,329700.0,88500.0,Education EMI,59000.0,11,Not_Eligible,3426.5
38.0,Male,Married,High School,41600.0,Private,5.3,Startup,Own,0.0,4,3,4600.0,11200.0,3000.0,7800.0,5700.0,No,0.0,714.0,213300.0,69400.0,Education EMI,279000.0,31,Not_Eligible,4650.0
32.0,Female,Married,Graduate,60400.0,Private,1.6,MNC,Own,0.0,3,2,11000.0,0.0,6200.0,12300.0,9700.0,No,0.0,664.0,398200.0,110100.0,E-commerce Shopping EMI,116000.0,21,Eligible,11660.0
48.0,Male,Married,Graduate,59000.0,Self-employed,1.3,Small,Family,0.0,5,4,0.0,10100.0,8100.0,9700.0,8700.0,No,0.0,640.0,43000.0,22200.0,Education EMI,288000.0,19,Not_Eligible,6451.2
38.0,Female,Single,Graduate,66500.0,Private,1.9,Small,Rented,14800.0,1,0,0.0,0.0,9800.0,13500.0,4100.0,No,0.0,627.0,264700.0,113600.0,Education EMI,411000.0,23,Not_Eligible,9720.0
32.0,Female,Married,Graduate,64500.0,Private,3.3,MNC,Rented,19500.0,3,2,12900.0,23700.0,6700.0,15600.0,10600.0,No,0.0,559.0,71100.0,21600.0,Vehicle EMI,306000.0,63,Not_Eligible,500.0
48.0,Female,Married,Professional,49800.0,Private,4.6,Large Indian,Rented,14800.0,5,4,11400.0,11300.0,7200.0,9400.0,8800.0,No,0.0,662.0,385800.0,180100.0,Vehicle EMI,1444000.0,47,Not_Eligible,500.0
38.0,Female,Married,Graduate,15000.0,Government,4.2,MNC,Family,0.0,4,3,10600.0,0.0,1800.0,3800.0,2500.0,No,0.0,752.0,112200.0,55800.0,Home Appliances EMI,280000.0,12,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,61000.0,Private,6.1,Large Indian,Family,0.0,4,3,0.0,6300.0,7100.0,11600.0,4300.0,No,0.0,691.0,46400.0,13400.0,Home Appliances EMI,279000.0,20,Not_Eligible,12680.0
38.0,Male,Married,High School,12000.0,Private,7.3,MNC,Family,0.0,5,4,9600.0,0.0,1500.0,2500.0,1400.0,No,0.0,787.0,87800.0,19600.0,Education EMI,160000.0,41,Not_Eligible,500.0
48.0,Male,Married,High School,49500.0,Private,26.0,Large Indian,Own,0.0,3,2,0.0,0.0,5500.0,10200.0,3500.0,No,0.0,690.0,123700.0,64200.0,Education EMI,466000.0,8,Not_Eligible,15150.0
58.0,Male,Married,Graduate,40900.0,Private,10.2,Mid-size,Rented,12000.0,2,1,0.0,0.0,4400.0,10000.0,6900.0,No,0.0,740.0,55500.0,11600.0,Education EMI,191000.0,33,Not_Eligible,3040.0
27.0,Female,Married,Graduate,15000.0,Private,1.6,Mid-size,Rented,2700.0,3,2,8200.0,0.0,2100.0,3500.0,900.0,No,0.0,668.0,41400.0,22100.0,Personal Loan EMI,188000.0,25,Not_Eligible,500.0
38.0,Male,Single,Graduate,66200.0,Self-employed,8.9,Large Indian,Own,0.0,2,1,4200.0,0.0,7800.0,13500.0,6000.0,Yes,9200.0,661.0,117000.0,48500.0,Education EMI,66000.0,13,High_Risk,6426.0
48.0,Female,Single,Graduate,66400.0,Private,1.6,MNC,Rented,22000.0,1,0,0.0,0.0,8800.0,12800.0,4000.0,Yes,7500.0,569.0,361600.0,100300.0,Education EMI,111000.0,11,Not_Eligible,3164.0
48.0,Male,Married,Graduate,57100.0,Government,26.0,Large Indian,Own,0.0,3,2,0.0,0.0,3100.0,9500.0,3600.0,Yes,7500.0,684.0,323700.0,75000.0,Education EMI,497000.0,45,Not_Eligible,12859.0
38.0,Female,Married,Professional,94400.0,Private,7.3,Startup,Rented,33000.0,3,2,0.0,13700.0,11400.0,27600.0,10500.0,Yes,21300.0,688.0,167900.0,89100.0,E-commerce Shopping EMI,21000.0,8,Not_Eligible,500.0
38.0,Male,Single,Graduate,51400.0,Private,16.0,Large Indian,Rented,9300.0,3,2,0.0,8900.0,4000.0,9400.0,9600.0,Yes,10300.0,719.0,347500.0,90600.0,Education EMI,330000.0,13,Not_Eligible,500.0
27.0,Female,Single,Post Graduate,45600.0,Private,0.5,Small,Family,0.0,2,1,14000.0,0.0,3200.0,10800.0,6500.0,No,0.0,651.0,145900.0,83700.0,Vehicle EMI,728000.0,22,Not_Eligible,4440.0
48.0,Female,Married,Graduate,15200.0,Private,2.0,Small,Rented,2800.0,4,3,0.0,17000.0,1300.0,2300.0,1100.0,Yes,4100.0,454.0,39200.0,12700.0,Home Appliances EMI,251000.0,7,Not_Eligible,500.0
38.0,Male,Married,Professional,90300.0,Private,5.7,Mid-size,Family,0.0,5,4,0.0,0.0,5100.0,18000.0,9600.0,No,0.0,654.0,333300.0,183500.0,E-commerce Shopping EMI,94000.0,19,Eligible,28800.0
32.0,Male,Married,Professional,72600.0,Private,5.9,MNC,Rented,18000.0,4,3,12400.0,16200.0,9900.0,11300.0,8500.0,No,0.0,783.0,455400.0,142300.0,Home Appliances EMI,127000.0,28,Not_Eligible,500.0
27.0,Male,Married,Post Graduate,153000.0,Private,5.0,Small,Family,0.0,3,2,0.0,0.0,20300.0,34900.0,17900.0,Yes,15900.0,664.0,1060300.0,246200.0,E-commerce Shopping EMI,30000.0,20,Eligible,24640.0
48.0,Female,Married,Graduate,31100.0,Government,1.0,Mid-size,Family,0.0,5,4,0.0,0.0,1900.0,6100.0,4700.0,No,0.0,612.0,104300.0,57400.0,Education EMI,118000.0,25,Eligible,7360.0
32.0,Female,Single,High School,75200.0,Private,0.5,Large Indian,Rented,13900.0,2,1,0.0,0.0,10900.0,13200.0,4400.0,No,0.0,697.0,460300.0,151600.0,Vehicle EMI,1324000.0,34,Not_Eligible,14432.0
38.0,Male,Single,Post Graduate,24500.0,Private,4.9,Mid-size,Family,9862.0,2,1,2800.0,9100.0,2900.0,6500.0,3500.0,No,0.0,580.0,176200.0,71100.0,Personal Loan EMI,628000.0,41,Not_Eligible,500.0
32.0,Female,Married,High School,417837.0,Government,4.3,MNC,Family,0.0,4,3,3200.0,0.0,8700.0,17100.0,13800.0,Yes,10300.0,642.0,225500.0,58900.0,E-commerce Shopping EMI,56000.0,22,Eligible,5143.6
48.0,Male,Married,High School,324988.0,Private,26.0,Startup,Family,0.0,4,3,0.0,12000.0,3700.0,11700.0,5300.0,No,0.0,691.0,237500.0,84900.0,E-commerce Shopping EMI,126000.0,10,Not_Eligible,4050.0
48.0,Male,Married,Professional,92200.0,Government,3.3,Mid-size,Rented,16500.0,4,3,8500.0,0.0,6200.0,24800.0,10700.0,No,0.0,689.0,274200.0,161300.0,Vehicle EMI,1160000.0,72,Not_Eligible,14025.0
48.0,Female,Single,Graduate,15000.0,Private,26.0,MNC,Rented,2600.0,3,2,6500.0,0.0,2200.0,2300.0,1500.0,Yes,2200.0,574.0,44200.0,23600.0,Personal Loan EMI,828000.0,43,Not_Eligible,500.0
48.0,Female,Married,Graduate,46300.0,Government,5.0,Large Indian,Rented,8400.0,3,2,0.0,0.0,3800.0,11600.0,2500.0,No,0.0,774.0,243800.0,117900.0,Home Appliances EMI,214000.0,13,Not_Eligible,13200.0
32.0,Female,Single,Post Graduate,54200.0,Private,3.4,Mid-size,Rented,11000.0,1,0,0.0,0.0,5600.0,14800.0,9000.0,Yes,7000.0,680.0,250200.0,127100.0,Home Appliances EMI,51000.0,7,Not_Eligible,2380.0
48.0,Female,Married,Graduate,71200.0,Government,3.0,MNC,Own,0.0,3,2,10200.0,0.0,8300.0,12300.0,9800.0,Yes,12300.0,788.0,395000.0,161000.0,Vehicle EMI,1245000.0,41,Not_Eligible,8454.6
38.0,Female,Married,Graduate,21500.0,Private,3.0,MNC,Rented,3700.0,3,2,0.0,0.0,3200.0,4500.0,1500.0,Yes,4500.0,643.0,44700.0,25600.0,Personal Loan EMI,168000.0,42,Not_Eligible,1148.0
38.0,Male,Married,Post Graduate,93500.0,Government,2.7,Mid-size,Own,0.0,5,4,3400.0,20800.0,8600.0,22300.0,9600.0,Yes,19200.0,637.0,497700.0,160300.0,Education EMI,372000.0,48,Not_Eligible,2688.0
27.0,Male,Married,Professional,84400.0,Self-employed,1.1,MNC,Own,0.0,3,2,0.0,11000.0,7000.0,22200.0,10100.0,No,0.0,689.0,210500.0,90700.0,Education EMI,173000.0,38,Eligible,15345.0
48.0,Male,Married,Graduate,53200.0,Private,3.4,Small,Rented,15800.0,3,2,5100.0,22000.0,6300.0,13200.0,3100.0,No,0.0,630.0,298700.0,141600.0,Vehicle EMI,1000000.0,54,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,71500.0,Private,4.7,Startup,Rented,17700.0,5,4,14900.0,0.0,10500.0,20800.0,7800.0,No,0.0,719.0,475700.0,198700.0,Personal Loan EMI,203000.0,58,Not_Eligible,500.0
32.0,Male,Single,Graduate,31700.0,Private,0.5,Large Indian,Family,0.0,2,1,2200.0,0.0,4000.0,6600.0,1800.0,Yes,7900.0,712.0,178500.0,57900.0,Education EMI,137000.0,25,Not_Eligible,2576.0
48.0,Male,Married,Graduate,60600.0,Self-employed,2.0,Mid-size,Own,0.0,3,2,0.0,0.0,3500.0,11700.0,4800.0,No,0.0,661.0,84600.0,34100.0,E-commerce Shopping EMI,199000.0,7,Not_Eligible,14616.0
38.0,Female,Married,Post Graduate,71600.0,Private,3.7,Startup,Family,0.0,2,1,0.0,0.0,8400.0,12700.0,10900.0,Yes,12200.0,625.0,383100.0,169300.0,Education EMI,235000.0,33,Not_Eligible,7672.0
48.0,Male,Married,Professional,91300.0,Private,5.5,Startup,Rented,25300.0,4,3,7800.0,0.0,7100.0,26100.0,14000.0,No,0.0,806.0,424700.0,161000.0,Education EMI,388000.0,18,Not_Eligible,6600.0
38.0,Male,Married,Post Graduate,64300.0,Private,0.7,Large Indian,Family,0.0,4,3,13600.0,0.0,6600.0,19100.0,4300.0,Yes,17300.0,749.0,202200.0,85700.0,Personal Loan EMI,654000.0,42,Not_Eligible,952.0
32.0,Female,Single,High School,46900.0,Private,2.9,Startup,Own,0.0,1,0,0.0,0.0,3700.0,10300.0,7700.0,Yes,8900.0,540.0,252600.0,92300.0,Vehicle EMI,1152000.0,52,Not_Eligible,2852.5
32.0,Male,Single,Graduate,22800.0,Private,0.5,Large Indian,Family,0.0,1,0,0.0,0.0,1900.0,5100.0,3500.0,No,0.0,717.0,112900.0,49300.0,Education EMI,237000.0,6,Not_Eligible,4920.0
38.0,Male,Married,Graduate,41400.0,Private,0.7,Startup,Own,0.0,5,4,8900.0,12300.0,5700.0,6500.0,2200.0,No,0.0,702.0,277200.0,129700.0,E-commerce Shopping EMI,78000.0,6,Not_Eligible,2552.0
48.0,Female,Married,Post Graduate,40400.0,Private,6.1,MNC,Rented,10700.0,3,2,0.0,15500.0,4900.0,6200.0,5000.0,No,0.0,807.0,99000.0,29200.0,Personal Loan EMI,356000.0,59,Not_Eligible,500.0
38.0,Female,Married,Graduate,57600.0,Private,4.9,MNC,Rented,16800.0,3,2,11700.0,0.0,3800.0,9400.0,10900.0,No,0.0,694.0,154500.0,65400.0,Personal Loan EMI,743000.0,36,Not_Eligible,2500.0
58.0,Male,Married,Graduate,47400.0,Government,0.8,Mid-size,Rented,7800.0,3,2,6900.0,0.0,6600.0,12000.0,2500.0,Yes,5700.0,718.0,197300.0,115000.0,Vehicle EMI,720000.0,51,Not_Eligible,2065.0
32.0,Male,Married,Graduate,27100.0,Self-employed,9.0,Large Indian,Own,0.0,4,3,4900.0,0.0,2200.0,8000.0,2300.0,Yes,7000.0,752.0,17800.0,6700.0,Personal Loan EMI,159000.0,29,Not_Eligible,816.48
48.0,Male,Married,Post Graduate,90500.0,Private,11.8,Startup,Rented,20200.0,3,2,4200.0,0.0,9200.0,24700.0,9100.0,No,0.0,763.0,274700.0,145500.0,Vehicle EMI,948000.0,42,Not_Eligible,13860.0
48.0,Male,Married,High School,32000.0,Government,11.4,Large Indian,Family,0.0,3,2,14600.0,0.0,2300.0,6900.0,5400.0,Yes,9200.0,668.0,107600.0,48500.0,Personal Loan EMI,414000.0,58,Not_Eligible,500.0
58.0,Female,Married,High School,40300.0,Private,36.0,Startup,Own,0.0,2,1,3500.0,0.0,5900.0,10800.0,6200.0,No,0.0,780.0,231200.0,60200.0,Education EMI,444000.0,48,Not_Eligible,8340.0
58.0,Female,Married,Graduate,45800.0,Government,3.7,MNC,Own,0.0,3,2,14500.0,0.0,4900.0,8700.0,3400.0,No,0.0,812.0,138700.0,37200.0,Home Appliances EMI,201000.0,24,Not_Eligible,9438.0
32.0,Male,Single,Post Graduate,85200.0,Self-employed,3.8,Large Indian,Family,0.0,2,1,12400.0,0.0,6900.0,15100.0,13500.0,No,0.0,660.0,449100.0,105800.0,Education EMI,317000.0,24,High_Risk,16785.0
48.0,Male,Married,Graduate,41200.0,Private,26.0,Large Indian,Family,0.0,3,2,0.0,0.0,3900.0,8700.0,6000.0,No,0.0,831.0,211800.0,72400.0,E-commerce Shopping EMI,84000.0,8,High_Risk,13560.0
38.0,Female,Married,Graduate,65900.0,Private,3.8,Mid-size,Own,0.0,3,2,0.0,0.0,4600.0,18600.0,9300.0,No,0.0,737.0,230200.0,90100.0,Personal Loan EMI,715000.0,57,Not_Eligible,16700.0
27.0,Female,Married,Graduate,18700.0,Private,5.0,Large Indian,Own,0.0,4,3,0.0,0.0,1000.0,3000.0,2500.0,No,0.0,683.0,120000.0,34200.0,Vehicle EMI,430000.0,64,Not_Eligible,6710.0
27.0,Female,Single,Graduate,46200.0,Private,1.3,Large Indian,Own,0.0,3,2,3100.0,20200.0,5400.0,11900.0,8800.0,No,0.0,621.0,42600.0,21300.0,Vehicle EMI,635000.0,37,Not_Eligible,500.0
